Data and time, Laser status, Laser current power (W), Laser current, Laser set power (W), LBO status, LBO current temp (C), LBO current, LBO set temp (C), VANADATE status, VANADATE current temp (C), VANADATE current, VANADATE set temp (C), ETALON status, ETALON current temp (C), ETALON current, ETALON set temp (C), DIODE1 status, DIODE1 current temp (C), DIODE1 temp current, DIODE1 set temp (C), DIODE1 current (A), DIODE2 status, DIODE2 current temp (C), DIODE2 temp current, DIODE2 set temp (C), DIODE2 current (A), Baseplate Temp (C), Heatsink Temp 1 (C), Heatsink Temp 2 (C)
2018-05-24T21:16:21.594542, LOCKED, 12.810, 50.83, 13.0000, LOCKED, 147.13, 4799.68, 147.08, LOCKED, 30.04, -2200.03, 30.00, LOCKED, 53.00, 140.59, 53.00, LOCKED, 23.06, -1697.93, 22.98, 49.38, LOCKED, 21.69, -2027.13, 22.18, 49.38, 33.49, 34.90, 40.20
2018-05-24T21:17:30.383321, LOCKED, 12.965, 50.67, 13.0000, LOCKED, 147.06, 4779.59, 147.08, LOCKED, 30.03, -2201.78, 30.00, LOCKED, 52.99, 130.26, 53.00, LOCKED, 22.66, -1848.05, 22.98, 49.38, SEEKING, 22.63, -1911.47, 22.18, 49.38, 33.51, 35.45, 40.11
2018-05-24T21:18:39.198391, LOCKED, 12.851, 50.39, 13.0000, LOCKED, 147.05, 4726.29, 147.08, LOCKED, 30.03, -2205.51, 30.00, LOCKED, 53.05, 118.93, 53.00, LOCKED, 23.02, -1740.53, 22.98, 49.38, LOCKED, 22.00, -2014.16, 22.18, 49.38, 33.54, 35.13, 41.41
2018-05-24T21:19:48.009782, LOCKED, 13.136, 50.60, 13.0000, LOCKED, 147.15, 4742.77, 147.08, LOCKED, 30.04, -2219.71, 30.00, LOCKED, 53.02, 111.81, 53.00, LOCKED, 22.83, -1638.35, 22.98, 49.38, SEEKING, 22.01, -1989.55, 22.18, 49.38, 33.61, 34.86, 40.88
2018-05-24T21:20:56.785527, LOCKED, 13.006, 50.65, 13.0000, LOCKED, 147.07, 4778.42, 147.08, LOCKED, 30.06, -2228.61, 30.00, LOCKED, 53.03, 103.21, 53.00, LOCKED, 23.22, -1814.43, 22.98, 49.38, SEEKING, 21.66, -2026.68, 22.18, 49.38, 33.68, 35.14, 40.39
2018-05-24T21:22:06.489010, LOCKED, 13.071, 50.56, 13.0000, LOCKED, 147.12, 4778.83, 147.08, LOCKED, 30.04, -2229.16, 30.00, LOCKED, 53.02, 96.62, 53.00, LOCKED, 23.04, -1788.76, 22.98, 49.38, LOCKED, 22.47, -2056.54, 22.18, 49.38, 33.68, 34.83, 40.99
2018-05-24T21:23:15.277483, LOCKED, 13.063, 50.63, 13.0000, LOCKED, 147.09, 4754.93, 147.08, LOCKED, 30.06, -2224.30, 30.00, LOCKED, 53.00, 85.28, 53.00, SEEKING, 22.87, -1609.55, 22.98, 49.38, LOCKED, 21.80, -2074.31, 22.18, 49.38, 33.68, 35.50, 41.13
2018-05-24T21:24:24.091973, LOCKED, 12.981, 50.72, 13.0000, LOCKED, 146.80, 4986.15, 147.08, LOCKED, 30.06, -2235.17, 30.00, LOCKED, 53.03, 78.39, 53.00, LOCKED, 22.45, -1645.65, 22.98, 49.38, LOCKED, 22.12, -2046.58, 22.18, 49.38, 33.75, 35.72, 41.24
2018-05-24T21:25:32.849561, LOCKED, 12.826, 50.51, 13.0000, LOCKED, 147.13, 4712.81, 147.08, LOCKED, 30.06, -2238.43, 30.00, LOCKED, 53.01, 72.28, 53.00, LOCKED, 23.12, -1749.38, 22.98, 49.38, LOCKED, 22.42, -2103.99, 22.18, 49.38, 33.77, 35.15, 40.87
2018-05-24T21:26:41.667152, LOCKED, 12.810, 50.70, 13.0000, LOCKED, 147.14, 4695.46, 147.08, LOCKED, 30.07, -2243.59, 30.00, LOCKED, 53.05, 60.40, 53.00, LOCKED, 23.24, -1700.41, 22.98, 49.38, SEEKING, 21.81, -1901.41, 22.18, 49.38, 33.81, 35.52, 41.21
2018-05-24T21:27:50.478490, LOCKED, 13.071, 50.65, 13.0000, LOCKED, 147.13, 4722.40, 147.08, LOCKED, 30.09, -2236.35, 30.00, LOCKED, 53.03, 56.74, 53.00, SEEKING, 23.44, -1823.00, 22.98, 49.38, LOCKED, 21.70, -2087.30, 22.18, 49.38, 33.78, 36.24, 41.15
2018-05-24T21:28:59.280448, LOCKED, 13.071, 50.59, 13.0000, LOCKED, 147.07, 4738.37, 147.08, LOCKED, 30.06, -2248.76, 30.00, LOCKED, 53.01, 50.25, 53.00, LOCKED, 23.34, -1721.29, 22.98, 49.38, LOCKED, 22.52, -2109.34, 22.18, 49.38, 33.86, 35.51, 41.66
2018-05-24T21:30:09.000585, LOCKED, 12.875, 50.61, 13.0000, LOCKED, 147.10, 4769.94, 147.08, LOCKED, 30.06, -2252.62, 30.00, LOCKED, 53.03, 44.45, 53.00, LOCKED, 23.34, -1771.40, 22.98, 49.38, SEEKING, 21.84, -2181.34, 22.18, 49.38, 33.86, 36.21, 41.39
2018-05-24T21:31:17.815374, LOCKED, 13.063, 50.69, 13.0000, LOCKED, 147.06, 4741.80, 147.08, LOCKED, 30.04, -2245.28, 30.00, LOCKED, 53.03, 38.22, 53.00, SEEKING, 22.58, -1673.50, 22.98, 49.38, LOCKED, 22.22, -2043.73, 22.18, 49.38, 33.86, 36.13, 41.20
2018-05-24T21:32:26.632151, LOCKED, 12.965, 50.60, 13.0000, LOCKED, 147.07, 4712.55, 147.08, LOCKED, 30.06, -2253.30, 30.00, LOCKED, 53.01, 32.68, 53.00, LOCKED, 23.01, -1633.82, 22.98, 49.38, LOCKED, 22.42, -2153.16, 22.18, 49.38, 33.91, 35.75, 40.88
2018-05-24T21:33:35.410059, LOCKED, 12.949, 50.69, 13.0000, LOCKED, 147.12, 4730.58, 147.08, LOCKED, 30.08, -2255.94, 30.00, LOCKED, 52.98, 28.02, 53.00, LOCKED, 23.17, -1623.96, 22.98, 49.38, LOCKED, 22.10, -2090.92, 22.18, 49.38, 33.93, 36.05, 41.09
2018-05-24T21:34:44.225231, LOCKED, 12.802, 50.66, 13.0000, LOCKED, 147.17, 4615.04, 147.08, LOCKED, 30.05, -2262.38, 30.00, LOCKED, 53.01, 21.20, 53.00, LOCKED, 23.44, -1865.92, 22.98, 49.38, LOCKED, 21.98, -2046.33, 22.18, 49.38, 33.94, 36.37, 41.08
2018-05-24T21:35:53.029526, LOCKED, 13.014, 50.67, 13.0000, LOCKED, 147.06, 4711.96, 147.08, LOCKED, 30.05, -2263.09, 30.00, LOCKED, 53.01, 18.92, 53.00, LOCKED, 23.20, -1672.04, 22.98, 49.38, LOCKED, 22.43, -2177.22, 22.18, 49.38, 33.98, 34.51, 41.19
2018-05-24T21:37:01.845533, LOCKED, 12.989, 50.62, 13.0000, LOCKED, 147.09, 4680.56, 147.08, LOCKED, 30.05, -2267.27, 30.00, LOCKED, 53.01, 14.53, 53.00, LOCKED, 23.05, -1797.55, 22.98, 49.38, LOCKED, 22.06, -2081.14, 22.18, 49.38, 33.99, 35.33, 41.26
2018-05-24T21:38:11.560177, LOCKED, 12.973, 50.70, 13.0000, LOCKED, 147.05, 4689.63, 147.08, LOCKED, 30.05, -2263.86, 30.00, LOCKED, 53.01, 9.42, 53.00, LOCKED, 23.23, -1809.09, 22.98, 49.38, LOCKED, 21.30, -2208.51, 22.18, 49.38, 34.00, 35.87, 42.05
2018-05-24T21:39:20.375951, LOCKED, 12.924, 50.68, 13.0000, LOCKED, 147.05, 4695.56, 147.08, LOCKED, 30.03, -2265.20, 30.00, LOCKED, 53.06, 0.86, 53.00, LOCKED, 23.27, -1783.83, 22.98, 49.38, LOCKED, 22.15, -2087.88, 22.18, 49.38, 34.02, 36.03, 42.18
2018-05-24T21:40:29.193637, LOCKED, 12.916, 50.61, 13.0000, LOCKED, 147.04, 4667.03, 147.08, LOCKED, 30.03, -2271.48, 30.00, LOCKED, 53.01, -4.47, 53.00, LOCKED, 22.49, -1827.33, 22.98, 49.38, LOCKED, 22.20, -2074.17, 22.18, 49.38, 34.05, 36.05, 41.03
2018-05-24T21:41:37.968102, LOCKED, 12.965, 50.72, 13.0000, LOCKED, 147.15, 4596.28, 147.08, LOCKED, 30.06, -2270.22, 30.00, LOCKED, 53.01, -15.18, 53.00, SEEKING, 23.02, -1676.74, 22.98, 49.38, LOCKED, 22.09, -2084.98, 22.18, 49.38, 34.05, 35.71, 41.11
2018-05-24T21:42:46.779363, LOCKED, 13.046, 50.79, 13.0000, LOCKED, 147.07, 4631.61, 147.08, LOCKED, 30.04, -2270.26, 30.00, LOCKED, 53.04, -22.65, 53.00, LOCKED, 22.81, -1666.02, 22.98, 49.38, SEEKING, 21.33, -2077.06, 22.18, 49.38, 34.08, 36.04, 41.44
2018-05-24T21:43:55.595508, LOCKED, 13.063, 50.68, 13.0000, LOCKED, 147.05, 4652.97, 147.08, LOCKED, 30.04, -2281.22, 30.00, LOCKED, 53.00, -31.25, 53.00, LOCKED, 23.39, -1743.24, 22.98, 49.38, LOCKED, 22.14, -2327.54, 22.18, 49.38, 34.11, 35.83, 41.67
2018-05-24T21:45:05.313995, LOCKED, 12.908, 50.77, 13.0000, LOCKED, 147.05, 4653.33, 147.08, LOCKED, 30.06, -2284.82, 30.00, LOCKED, 53.01, -39.65, 53.00, SEEKING, 23.40, -1765.82, 22.98, 49.38, LOCKED, 22.40, -2107.10, 22.18, 49.38, 34.14, 35.91, 41.20
2018-05-24T21:46:14.140447, LOCKED, 12.965, 50.84, 13.0000, LOCKED, 147.07, 4632.40, 147.08, LOCKED, 30.02, -2281.80, 30.00, LOCKED, 53.01, -43.14, 53.00, LOCKED, 23.03, -1764.04, 22.98, 49.38, LOCKED, 22.39, -2128.67, 22.18, 49.38, 34.12, 35.48, 41.55
2018-05-24T21:47:22.955656, LOCKED, 13.063, 50.73, 13.0000, LOCKED, 147.11, 4602.30, 147.08, LOCKED, 30.04, -2288.22, 30.00, LOCKED, 53.01, -50.31, 53.00, LOCKED, 23.02, -1815.07, 22.98, 49.38, LOCKED, 22.46, -2138.76, 22.18, 49.38, 34.15, 36.03, 41.10
2018-05-24T21:48:31.771418, LOCKED, 13.055, 50.85, 13.0000, LOCKED, 147.03, 4649.23, 147.08, LOCKED, 30.06, -2287.48, 30.00, LOCKED, 53.00, -59.07, 53.00, LOCKED, 23.00, -1751.68, 22.98, 49.38, LOCKED, 22.00, -2133.38, 22.18, 49.38, 34.17, 35.56, 41.69
2018-05-24T21:49:42.691055, LOCKED, 12.875, 50.84, 13.0000, LOCKED, 147.05, 4620.30, 147.08, LOCKED, 30.04, -2284.62, 30.00, LOCKED, 53.07, -63.36, 53.00, LOCKED, 22.96, -1816.04, 22.98, 49.38, LOCKED, 21.96, -2111.07, 22.18, 49.38, 34.17, 35.76, 41.66
2018-05-24T21:50:51.506638, LOCKED, 13.079, 50.85, 13.0000, LOCKED, 147.11, 4574.48, 147.08, LOCKED, 30.04, -2290.02, 30.00, LOCKED, 52.92, -66.10, 53.00, LOCKED, 23.11, -1807.28, 22.98, 49.38, SEEKING, 21.96, -2086.51, 22.18, 49.38, 34.18, 35.70, 41.83
2018-05-24T21:52:00.279240, LOCKED, 12.892, 50.92, 13.0000, LOCKED, 147.11, 4608.50, 147.08, LOCKED, 30.05, -2293.24, 30.00, LOCKED, 53.00, -75.52, 53.00, LOCKED, 22.73, -1722.68, 22.98, 49.38, LOCKED, 22.32, -2134.04, 22.18, 49.38, 34.22, 35.29, 42.22
2018-05-24T21:53:09.965396, LOCKED, 12.957, 50.89, 13.0000, LOCKED, 147.09, 4592.39, 147.08, LOCKED, 30.05, -2300.52, 30.00, LOCKED, 53.00, -82.02, 53.00, LOCKED, 23.00, -1736.41, 22.98, 49.38, LOCKED, 21.82, -2124.93, 22.18, 49.38, 34.25, 35.58, 41.81
2018-05-24T21:54:18.783141, LOCKED, 13.063, 50.83, 13.0000, LOCKED, 147.06, 4608.36, 147.08, LOCKED, 30.06, -2296.59, 30.00, LOCKED, 53.00, -84.14, 53.00, LOCKED, 22.93, -1766.72, 22.98, 49.38, LOCKED, 22.22, -2178.31, 22.18, 49.38, 34.26, 35.66, 42.10
2018-05-24T21:55:27.583086, LOCKED, 12.957, 50.75, 13.0000, LOCKED, 147.10, 4561.86, 147.08, LOCKED, 30.09, -2291.51, 30.00, LOCKED, 53.06, -89.50, 53.00, LOCKED, 22.86, -1775.77, 22.98, 49.38, LOCKED, 22.05, -2134.64, 22.18, 49.38, 34.23, 36.25, 41.83
2018-05-24T21:56:36.384900, LOCKED, 13.022, 50.81, 13.0000, LOCKED, 147.07, 4599.42, 147.08, LOCKED, 30.04, -2294.66, 30.00, LOCKED, 53.01, -95.87, 53.00, LOCKED, 22.80, -1851.43, 22.98, 49.38, LOCKED, 22.50, -2106.16, 22.18, 49.38, 34.24, 35.91, 41.81
2018-05-24T21:57:45.180377, LOCKED, 12.981, 50.82, 13.0000, LOCKED, 147.05, 4600.09, 147.08, LOCKED, 30.03, -2297.08, 30.00, LOCKED, 53.04, -103.36, 53.00, LOCKED, 22.72, -1774.95, 22.98, 49.38, LOCKED, 22.09, -2157.64, 22.18, 49.38, 34.29, 36.02, 41.92
2018-05-24T21:58:53.997244, LOCKED, 13.104, 50.88, 13.0000, LOCKED, 147.10, 4553.72, 147.08, LOCKED, 30.07, -2311.69, 30.00, LOCKED, 53.06, -108.66, 53.00, LOCKED, 23.23, -1732.62, 22.98, 49.38, LOCKED, 22.31, -2106.73, 22.18, 49.38, 34.34, 36.05, 41.86
2018-05-24T22:00:03.098029, LOCKED, 12.843, 50.79, 13.0000, LOCKED, 147.10, 4595.05, 147.08, LOCKED, 30.05, -2298.35, 30.00, LOCKED, 53.00, -113.46, 53.00, LOCKED, 23.02, -1786.43, 22.98, 49.38, LOCKED, 22.30, -2116.16, 22.18, 49.38, 34.28, 36.19, 42.40
2018-05-24T22:01:11.970359, LOCKED, 13.006, 50.94, 13.0000, LOCKED, 146.99, 4594.16, 147.08, LOCKED, 30.04, -2303.23, 30.00, LOCKED, 52.99, -117.05, 53.00, LOCKED, 22.77, -1750.38, 22.98, 49.38, LOCKED, 21.95, -2114.94, 22.18, 49.38, 34.32, 35.59, 42.48
2018-05-24T22:02:20.787780, LOCKED, 12.843, 50.78, 13.0000, LOCKED, 147.08, 4579.93, 147.08, LOCKED, 30.05, -2306.53, 30.00, LOCKED, 53.01, -123.51, 53.00, LOCKED, 22.89, -1764.68, 22.98, 49.38, LOCKED, 21.97, -2142.11, 22.18, 49.38, 34.34, 35.51, 41.92
2018-05-24T22:03:29.545876, LOCKED, 13.046, 50.78, 13.0000, LOCKED, 147.05, 4588.22, 147.08, LOCKED, 30.04, -2305.22, 30.00, LOCKED, 53.03, -128.13, 53.00, LOCKED, 23.07, -1780.07, 22.98, 49.38, LOCKED, 22.19, -2127.82, 22.18, 49.38, 34.32, 36.22, 41.55
2018-05-24T22:04:38.363656, LOCKED, 12.940, 50.76, 13.0000, LOCKED, 147.06, 4515.13, 147.08, LOCKED, 30.04, -2304.09, 30.00, LOCKED, 53.04, -135.60, 53.00, LOCKED, 23.40, -1760.11, 22.98, 49.38, SEEKING, 22.09, -2135.89, 22.18, 49.38, 34.31, 36.12, 41.88
2018-05-24T22:05:47.184895, LOCKED, 12.981, 50.85, 13.0000, LOCKED, 147.10, 4555.01, 147.08, LOCKED, 30.07, -2314.16, 30.00, LOCKED, 53.01, -137.44, 53.00, LOCKED, 23.30, -1758.80, 22.98, 49.38, LOCKED, 22.18, -2160.68, 22.18, 49.38, 34.37, 35.41, 41.85
2018-05-24T22:06:55.982467, LOCKED, 12.998, 50.68, 13.0000, LOCKED, 147.04, 4583.92, 147.08, LOCKED, 30.03, -2307.98, 30.00, LOCKED, 53.01, -141.93, 53.00, LOCKED, 23.29, -1763.26, 22.98, 49.38, LOCKED, 22.38, -2119.80, 22.18, 49.38, 34.37, 36.32, 41.98
2018-05-24T22:08:05.687530, LOCKED, 12.916, 50.83, 13.0000, LOCKED, 147.04, 4644.16, 147.08, LOCKED, 30.03, -2307.52, 30.00, LOCKED, 53.01, -144.44, 53.00, LOCKED, 23.33, -1795.92, 22.98, 49.38, SEEKING, 22.08, -2158.06, 22.18, 49.38, 34.38, 36.07, 41.80
2018-05-24T22:09:14.498987, LOCKED, 12.908, 50.74, 13.0000, LOCKED, 147.03, 4566.72, 147.08, LOCKED, 30.04, -2310.82, 30.00, LOCKED, 53.00, -153.61, 53.00, LOCKED, 23.00, -1797.11, 22.98, 49.38, LOCKED, 22.21, -2182.29, 22.18, 49.38, 34.39, 36.17, 41.68
2018-05-24T22:10:23.280248, LOCKED, 12.875, 50.77, 13.0000, LOCKED, 147.15, 4515.62, 147.08, LOCKED, 30.04, -2311.26, 30.00, LOCKED, 53.01, -156.09, 53.00, LOCKED, 22.98, -1753.10, 22.98, 49.38, LOCKED, 22.28, -2087.89, 22.18, 49.38, 34.39, 35.98, 42.30
2018-05-24T22:11:32.107845, LOCKED, 12.786, 50.77, 13.0000, LOCKED, 147.11, 4519.80, 147.08, LOCKED, 30.02, -2308.08, 30.00, LOCKED, 53.03, -156.20, 53.00, LOCKED, 23.15, -1773.55, 22.98, 49.38, LOCKED, 22.31, -2141.23, 22.18, 49.38, 34.39, 35.53, 42.11
2018-05-24T22:12:40.891797, LOCKED, 13.152, 50.69, 13.0000, LOCKED, 147.15, 4618.87, 147.08, LOCKED, 30.08, -2316.15, 30.00, LOCKED, 53.01, -165.88, 53.00, LOCKED, 23.48, -1749.92, 22.98, 49.38, LOCKED, 21.86, -2122.57, 22.18, 49.38, 34.42, 35.90, 41.91
2018-05-24T22:13:49.701753, LOCKED, 12.834, 50.82, 13.0000, LOCKED, 147.06, 4581.76, 147.08, LOCKED, 30.07, -2319.84, 30.00, LOCKED, 53.01, -169.84, 53.00, LOCKED, 22.87, -1793.23, 22.98, 49.38, LOCKED, 22.29, -2129.47, 22.18, 49.38, 34.42, 35.89, 42.09
2018-05-24T22:14:58.509647, LOCKED, 12.794, 50.72, 13.0000, LOCKED, 147.07, 4551.46, 147.08, LOCKED, 30.05, -2311.63, 30.00, LOCKED, 53.01, -173.34, 53.00, LOCKED, 23.06, -1802.80, 22.98, 49.38, LOCKED, 22.25, -2130.35, 22.18, 49.38, 34.38, 35.71, 42.01
2018-05-24T22:16:08.197522, LOCKED, 13.022, 50.76, 13.0000, LOCKED, 147.08, 4542.04, 147.08, LOCKED, 30.03, -2322.30, 30.00, LOCKED, 53.01, -176.73, 53.00, LOCKED, 23.29, -1738.05, 22.98, 49.38, LOCKED, 21.99, -2174.05, 22.18, 49.38, 34.42, 36.31, 41.88
2018-05-24T22:17:17.025232, LOCKED, 12.981, 50.77, 13.0000, LOCKED, 147.07, 4544.21, 147.08, LOCKED, 30.05, -2322.75, 30.00, LOCKED, 53.01, -180.84, 53.00, LOCKED, 22.98, -1766.20, 22.98, 49.38, LOCKED, 21.84, -2117.94, 22.18, 49.38, 34.43, 36.12, 42.03
2018-05-24T22:18:25.823167, LOCKED, 12.900, 50.77, 13.0000, LOCKED, 147.10, 4533.36, 147.08, LOCKED, 30.03, -2313.04, 30.00, LOCKED, 53.06, -187.60, 53.00, LOCKED, 23.03, -1786.62, 22.98, 49.38, LOCKED, 22.15, -2103.57, 22.18, 49.38, 34.44, 36.53, 41.72
2018-05-24T22:19:34.652095, LOCKED, 13.046, 50.80, 13.0000, LOCKED, 147.11, 4507.96, 147.08, LOCKED, 30.06, -2314.21, 30.00, LOCKED, 53.00, -189.65, 53.00, LOCKED, 22.93, -1764.76, 22.98, 49.38, LOCKED, 22.26, -2196.84, 22.18, 49.38, 34.38, 36.15, 41.98
2018-05-24T22:20:43.424536, LOCKED, 12.924, 50.82, 13.0000, LOCKED, 147.05, 4555.46, 147.08, LOCKED, 30.04, -2317.24, 30.00, LOCKED, 53.00, -192.35, 53.00, LOCKED, 22.92, -1774.11, 22.98, 49.38, LOCKED, 22.25, -2193.54, 22.18, 49.38, 34.44, 35.57, 42.00
2018-05-24T22:21:52.242452, LOCKED, 13.014, 50.80, 13.0000, LOCKED, 147.08, 4465.26, 147.08, LOCKED, 30.05, -2317.31, 30.00, LOCKED, 53.01, -195.09, 53.00, LOCKED, 22.80, -1778.18, 22.98, 49.38, LOCKED, 22.08, -2163.54, 22.18, 49.38, 34.44, 35.67, 42.00
2018-05-24T22:23:01.065397, LOCKED, 13.112, 50.74, 13.0000, LOCKED, 147.07, 4619.82, 147.08, LOCKED, 30.05, -2314.17, 30.00, LOCKED, 53.03, -197.70, 53.00, SEEKING, 23.24, -1791.91, 22.98, 49.38, LOCKED, 22.19, -2121.00, 22.18, 49.38, 34.44, 35.94, 42.10
2018-05-24T22:24:10.793759, LOCKED, 12.883, 50.83, 13.0000, LOCKED, 147.11, 4491.84, 147.08, LOCKED, 30.04, -2322.37, 30.00, LOCKED, 53.01, -201.83, 53.00, LOCKED, 22.93, -1788.88, 22.98, 49.38, LOCKED, 22.01, -2125.00, 22.18, 49.38, 34.49, 35.79, 41.86
2018-05-24T22:25:19.590842, LOCKED, 13.161, 50.74, 13.0000, LOCKED, 147.02, 4566.01, 147.08, LOCKED, 30.05, -2315.02, 30.00, LOCKED, 53.03, -204.73, 53.00, LOCKED, 22.99, -1814.24, 22.98, 49.38, LOCKED, 22.22, -2104.18, 22.18, 49.38, 34.43, 36.12, 42.25
2018-05-24T22:26:28.420879, LOCKED, 12.924, 50.82, 13.0000, LOCKED, 147.02, 4523.34, 147.08, LOCKED, 30.04, -2322.42, 30.00, LOCKED, 53.03, -208.35, 53.00, LOCKED, 23.08, -1832.42, 22.98, 49.38, LOCKED, 21.95, -2153.04, 22.18, 49.38, 34.48, 35.94, 42.11
2018-05-24T22:27:37.226404, LOCKED, 12.957, 50.85, 13.0000, LOCKED, 147.08, 4519.72, 147.08, LOCKED, 30.06, -2322.32, 30.00, LOCKED, 53.02, -209.64, 53.00, LOCKED, 22.82, -1783.17, 22.98, 49.38, LOCKED, 22.48, -2151.27, 22.18, 49.38, 34.48, 35.62, 41.69
2018-05-24T22:28:46.053728, LOCKED, 13.087, 50.87, 13.0000, LOCKED, 147.15, 4425.25, 147.08, LOCKED, 30.06, -2323.05, 30.00, LOCKED, 53.00, -208.54, 53.00, LOCKED, 23.26, -1782.99, 22.98, 49.38, LOCKED, 21.94, -2152.87, 22.18, 49.38, 34.47, 35.56, 41.77
2018-05-24T22:29:54.842532, LOCKED, 12.989, 50.75, 13.0000, LOCKED, 147.04, 4492.13, 147.08, LOCKED, 30.05, -2324.91, 30.00, LOCKED, 53.02, -212.19, 53.00, LOCKED, 22.88, -1771.22, 22.98, 49.38, LOCKED, 22.17, -2151.32, 22.18, 49.38, 34.49, 36.35, 42.09
2018-05-24T22:31:04.529577, LOCKED, 12.900, 50.73, 13.0000, LOCKED, 147.10, 4495.06, 147.08, LOCKED, 30.04, -2319.50, 30.00, LOCKED, 53.01, -212.79, 53.00, LOCKED, 23.19, -1793.86, 22.98, 49.38, LOCKED, 22.21, -2145.58, 22.18, 49.38, 34.45, 35.86, 42.91
2018-05-24T22:32:13.355879, LOCKED, 12.973, 50.75, 13.0000, LOCKED, 147.11, 4423.88, 147.08, LOCKED, 30.07, -2323.68, 30.00, LOCKED, 53.03, -214.56, 53.00, LOCKED, 22.80, -1796.87, 22.98, 49.38, LOCKED, 22.22, -2146.73, 22.18, 49.38, 34.48, 36.35, 42.59
2018-05-24T22:33:22.182230, LOCKED, 12.940, 50.70, 13.0000, LOCKED, 147.11, 4460.89, 147.08, LOCKED, 30.03, -2318.62, 30.00, LOCKED, 53.01, -215.68, 53.00, LOCKED, 22.91, -1812.10, 22.98, 49.38, LOCKED, 22.38, -2156.14, 22.18, 49.38, 34.49, 36.35, 42.05
