Data and time, Laser status, Laser current power (W), Laser current, Laser set power (W), LBO status, LBO current temp (C), LBO current, LBO set temp (C), VANADATE status, VANADATE current temp (C), VANADATE current, VANADATE set temp (C), ETALON status, ETALON current temp (C), ETALON current, ETALON set temp (C), DIODE1 status, DIODE1 current temp (C), DIODE1 temp current, DIODE1 set temp (C), DIODE1 current (A), DIODE2 status, DIODE2 current temp (C), DIODE2 temp current, DIODE2 set temp (C), DIODE2 current (A), Baseplate Temp (C), Heatsink Temp 1 (C), Heatsink Temp 2 (C)
2018-05-24T17:40:34.828941, SEEKING, 0.174, 37.85, 13.0000, LOCKED, 147.07, 5722.69, 147.08, LOCKED, 30.02, -3415.88, 30.00, LOCKED, 53.00, 508.44, 53.00, LOCKED, 23.45, -1247.18, 22.98, 32.24, LOCKED, 22.11, -1473.27, 22.18, 32.24, 39.31, 31.01, 35.53
2018-05-24T17:41:43.636483, SEEKING, 0.207, 37.88, 13.0000, LOCKED, 147.17, 5643.23, 147.08, LOCKED, 30.06, -3423.53, 30.00, LOCKED, 53.04, 509.41, 53.00, LOCKED, 23.22, -1218.06, 22.98, 32.24, LOCKED, 21.87, -1460.85, 22.18, 32.24, 39.33, 31.10, 35.38
2018-05-24T17:42:52.423686, SEEKING, 0.174, 37.84, 13.0000, LOCKED, 147.12, 5687.52, 147.08, LOCKED, 30.06, -3422.85, 30.00, LOCKED, 53.03, 507.42, 53.00, LOCKED, 22.81, -1214.84, 22.98, 32.24, SEEKING, 22.69, -1501.55, 22.18, 32.24, 39.33, 30.95, 35.58
2018-05-24T17:44:01.248777, SEEKING, 0.223, 37.85, 13.0000, LOCKED, 147.07, 5658.21, 147.08, LOCKED, 30.09, -3430.26, 30.00, LOCKED, 53.00, 508.29, 53.00, LOCKED, 22.85, -1152.50, 22.98, 32.24, LOCKED, 22.12, -1473.72, 22.18, 32.24, 39.37, 31.01, 35.70
2018-05-24T17:45:10.974050, SEEKING, 0.280, 37.92, 13.0000, LOCKED, 147.04, 5756.71, 147.08, LOCKED, 30.07, -3421.32, 30.00, LOCKED, 53.05, 507.21, 53.00, LOCKED, 22.94, -1229.66, 22.98, 32.24, LOCKED, 22.48, -1453.16, 22.18, 32.24, 39.34, 30.76, 35.58
2018-05-24T17:46:19.783262, SEEKING, 0.191, 37.88, 13.0000, LOCKED, 147.07, 5669.49, 147.08, LOCKED, 29.99, -3407.96, 30.00, LOCKED, 53.02, 507.76, 53.00, LOCKED, 23.00, -1257.60, 22.98, 32.24, LOCKED, 22.18, -1439.47, 22.18, 32.24, 39.28, 30.82, 35.52
2018-05-24T17:47:28.609090, SEEKING, 0.191, 37.92, 13.0000, LOCKED, 147.08, 5706.53, 147.08, LOCKED, 30.06, -3440.24, 30.00, LOCKED, 53.01, 508.96, 53.00, LOCKED, 22.90, -1270.34, 22.98, 32.24, LOCKED, 22.04, -1492.92, 22.18, 32.24, 39.41, 31.11, 35.65
2018-05-24T17:48:37.413119, SEEKING, 0.207, 37.87, 13.0000, LOCKED, 147.06, 5717.26, 147.08, LOCKED, 30.04, -3416.14, 30.00, LOCKED, 53.01, 507.22, 53.00, LOCKED, 22.82, -1226.95, 22.98, 32.24, SEEKING, 22.02, -1469.08, 22.18, 32.24, 39.34, 31.37, 35.64
2018-05-24T17:49:46.222762, SEEKING, 0.289, 37.95, 13.0000, LOCKED, 147.11, 5721.52, 147.08, LOCKED, 30.06, -3410.59, 30.00, LOCKED, 53.01, 508.54, 53.00, LOCKED, 23.14, -1282.00, 22.98, 32.24, LOCKED, 22.18, -1420.47, 22.18, 32.24, 39.32, 30.59, 35.24
2018-05-24T17:50:55.024516, SEEKING, 0.207, 37.88, 13.0000, LOCKED, 147.11, 5691.88, 147.08, LOCKED, 30.03, -3414.42, 30.00, LOCKED, 53.01, 509.62, 53.00, LOCKED, 23.03, -1260.87, 22.98, 32.24, LOCKED, 22.48, -1454.52, 22.18, 32.24, 39.31, 31.30, 35.93
2018-05-24T17:52:04.752580, SEEKING, 0.215, 37.96, 13.0000, LOCKED, 147.09, 5709.98, 147.08, LOCKED, 30.03, -3420.44, 30.00, LOCKED, 53.01, 507.19, 53.00, LOCKED, 23.24, -1216.62, 22.98, 32.24, LOCKED, 22.59, -1460.59, 22.18, 32.24, 39.32, 30.97, 35.73
2018-05-24T17:53:13.531598, SEEKING, 0.174, 37.83, 13.0000, LOCKED, 147.07, 5722.48, 147.08, LOCKED, 30.09, -3441.88, 30.00, LOCKED, 53.03, 506.99, 53.00, LOCKED, 22.97, -1225.81, 22.98, 32.24, LOCKED, 22.30, -1480.33, 22.18, 32.24, 39.42, 31.22, 35.81
2018-05-24T17:54:22.353806, SEEKING, 0.280, 37.92, 13.0000, LOCKED, 147.04, 5751.17, 147.08, LOCKED, 30.06, -3428.17, 30.00, LOCKED, 52.99, 508.45, 53.00, LOCKED, 23.34, -1305.80, 22.98, 32.24, LOCKED, 22.12, -1510.51, 22.18, 32.24, 39.35, 31.09, 35.50
2018-05-24T17:55:31.174225, SEEKING, 0.207, 37.93, 13.0000, LOCKED, 147.04, 5748.85, 147.08, LOCKED, 30.05, -3413.30, 30.00, LOCKED, 53.01, 507.31, 53.00, LOCKED, 22.94, -1280.93, 22.98, 32.24, LOCKED, 22.25, -1526.64, 22.18, 32.24, 39.30, 31.21, 35.75
2018-05-24T17:56:39.992493, SEEKING, 0.223, 37.82, 13.0000, LOCKED, 147.18, 5730.78, 147.08, LOCKED, 30.03, -3402.95, 30.00, LOCKED, 52.99, 506.99, 53.00, LOCKED, 23.10, -1288.22, 22.98, 32.24, LOCKED, 22.32, -1351.59, 22.18, 32.24, 39.28, 30.59, 35.96
2018-05-24T17:57:48.812309, SEEKING, 0.191, 37.88, 13.0000, LOCKED, 147.08, 5743.36, 147.08, LOCKED, 30.00, -3403.12, 30.00, LOCKED, 52.99, 504.34, 53.00, LOCKED, 22.92, -1385.41, 22.98, 32.24, LOCKED, 22.38, -1417.01, 22.18, 32.24, 39.27, 31.08, 35.34
2018-05-24T17:58:57.630535, SEEKING, 0.174, 37.84, 13.0000, LOCKED, 147.13, 5728.29, 147.08, LOCKED, 30.01, -3422.51, 30.00, LOCKED, 53.00, 508.02, 53.00, LOCKED, 22.76, -1220.77, 22.98, 32.24, LOCKED, 22.33, -1437.26, 22.18, 32.24, 39.35, 31.18, 35.69
2018-05-24T18:00:07.315218, SEEKING, 0.174, 37.89, 13.0000, LOCKED, 147.08, 5717.95, 147.08, LOCKED, 30.02, -3415.35, 30.00, LOCKED, 52.99, 506.77, 53.00, LOCKED, 23.47, -1330.22, 22.98, 32.24, LOCKED, 22.39, -1427.46, 22.18, 32.24, 39.33, 30.98, 35.34
2018-05-24T18:01:16.133340, SEEKING, 0.199, 37.83, 13.0000, LOCKED, 147.09, 5710.12, 147.08, LOCKED, 29.97, -3398.52, 30.00, LOCKED, 53.01, 506.94, 53.00, LOCKED, 22.61, -1249.35, 22.98, 32.24, LOCKED, 22.17, -1402.39, 22.18, 32.24, 39.26, 30.97, 35.85
2018-05-24T18:02:24.951805, SEEKING, 0.174, 37.91, 13.0000, LOCKED, 147.06, 5732.17, 147.08, LOCKED, 30.07, -3407.45, 30.00, LOCKED, 53.02, 506.54, 53.00, LOCKED, 23.32, -1301.05, 22.98, 32.24, LOCKED, 22.12, -1483.99, 22.18, 32.24, 39.32, 30.83, 35.65
2018-05-24T18:03:33.769651, SEEKING, 0.191, 37.93, 13.0000, LOCKED, 147.03, 5755.03, 147.08, LOCKED, 30.01, -3397.88, 30.00, LOCKED, 52.99, 505.56, 53.00, LOCKED, 22.67, -1244.56, 22.98, 32.24, LOCKED, 21.95, -1441.79, 22.18, 32.24, 39.24, 31.05, 35.51
2018-05-24T18:04:42.587952, SEEKING, 0.199, 37.88, 13.0000, LOCKED, 147.07, 5723.43, 147.08, LOCKED, 30.03, -3408.83, 30.00, LOCKED, 53.01, 504.52, 53.00, LOCKED, 22.71, -1300.13, 22.98, 32.24, SEEKING, 22.28, -1478.88, 22.18, 32.24, 39.27, 31.35, 35.90
2018-05-24T18:05:51.407330, SEEKING, 0.223, 37.85, 13.0000, LOCKED, 147.08, 5706.81, 147.08, LOCKED, 30.02, -3407.16, 30.00, LOCKED, 53.01, 508.21, 53.00, LOCKED, 23.14, -1275.98, 22.98, 32.24, LOCKED, 22.12, -1459.34, 22.18, 32.24, 39.29, 31.37, 35.56
2018-05-24T18:07:00.228243, SEEKING, 0.174, 38.02, 13.0000, LOCKED, 147.13, 5715.46, 147.08, LOCKED, 30.08, -3426.75, 30.00, LOCKED, 53.01, 504.81, 53.00, LOCKED, 22.77, -1208.18, 22.98, 32.24, LOCKED, 22.16, -1405.90, 22.18, 32.24, 39.35, 31.55, 35.42
2018-05-24T18:08:09.952230, SEEKING, 0.183, 37.93, 13.0000, LOCKED, 147.07, 5666.17, 147.08, LOCKED, 30.05, -3415.03, 30.00, LOCKED, 53.01, 505.60, 53.00, LOCKED, 23.33, -1227.24, 22.98, 32.24, SEEKING, 22.09, -1499.24, 22.18, 32.24, 39.32, 31.18, 35.48
2018-05-24T18:09:18.773352, SEEKING, 0.191, 37.93, 13.0000, LOCKED, 147.06, 5722.06, 147.08, LOCKED, 30.07, -3408.00, 30.00, LOCKED, 53.01, 505.91, 53.00, LOCKED, 23.28, -1237.99, 22.98, 32.24, LOCKED, 22.41, -1471.77, 22.18, 32.24, 39.29, 30.76, 35.54
2018-05-24T18:10:27.583902, SEEKING, 0.280, 37.91, 13.0000, LOCKED, 147.05, 5737.96, 147.08, LOCKED, 30.06, -3428.91, 30.00, LOCKED, 53.04, 504.21, 53.00, LOCKED, 23.24, -1277.74, 22.98, 32.24, LOCKED, 22.14, -1501.66, 22.18, 32.24, 39.36, 31.10, 35.78
2018-05-24T18:11:36.403228, SEEKING, 0.191, 37.82, 13.0000, LOCKED, 147.02, 5765.74, 147.08, LOCKED, 30.07, -3424.46, 30.00, LOCKED, 53.00, 505.48, 53.00, LOCKED, 23.23, -1282.69, 22.98, 32.24, LOCKED, 22.24, -1523.51, 22.18, 32.24, 39.36, 31.01, 35.39
2018-05-24T18:12:45.222089, SEEKING, 0.280, 37.85, 13.0000, LOCKED, 147.09, 5691.29, 147.08, LOCKED, 30.06, -3406.41, 30.00, LOCKED, 53.02, 507.76, 53.00, LOCKED, 22.94, -1278.88, 22.98, 32.24, SEEKING, 21.65, -1365.40, 22.18, 32.24, 39.32, 31.48, 35.75
2018-05-24T18:13:54.041397, SEEKING, 0.215, 37.96, 13.0000, LOCKED, 147.05, 5743.53, 147.08, LOCKED, 30.04, -3419.35, 30.00, LOCKED, 53.03, 504.07, 53.00, SEEKING, 22.70, -1241.07, 22.98, 32.24, LOCKED, 22.42, -1447.40, 22.18, 32.24, 39.34, 31.20, 35.43
2018-05-24T18:15:02.861406, SEEKING, 0.199, 37.94, 13.0000, LOCKED, 147.06, 5683.44, 147.08, LOCKED, 30.05, -3410.30, 30.00, LOCKED, 53.01, 504.85, 53.00, LOCKED, 23.03, -1271.80, 22.98, 32.24, LOCKED, 21.86, -1486.51, 22.18, 32.24, 39.32, 30.82, 35.76
2018-05-24T18:16:12.146100, SEEKING, 0.174, 37.92, 13.0000, LOCKED, 147.03, 5699.19, 147.08, LOCKED, 30.04, -3420.57, 30.00, LOCKED, 53.04, 506.96, 53.00, LOCKED, 23.13, -1274.44, 22.98, 32.24, LOCKED, 21.93, -1486.83, 22.18, 32.24, 39.37, 31.20, 35.75
2018-05-24T18:17:20.966087, SEEKING, 0.174, 37.87, 13.0000, LOCKED, 147.08, 5717.55, 147.08, LOCKED, 30.06, -3421.22, 30.00, LOCKED, 53.00, 504.75, 53.00, LOCKED, 22.70, -1320.28, 22.98, 32.24, LOCKED, 22.07, -1574.68, 22.18, 32.24, 39.36, 30.72, 35.50
2018-05-24T18:18:29.784052, SEEKING, 0.174, 37.93, 13.0000, LOCKED, 147.11, 5690.59, 147.08, LOCKED, 30.05, -3408.93, 30.00, LOCKED, 53.03, 504.77, 53.00, LOCKED, 23.24, -1317.97, 22.98, 32.24, LOCKED, 21.93, -1419.22, 22.18, 32.24, 39.31, 31.11, 35.75
2018-05-24T18:19:38.602396, SEEKING, 0.183, 37.88, 13.0000, LOCKED, 147.08, 5714.20, 147.08, LOCKED, 30.03, -3406.69, 30.00, LOCKED, 53.02, 504.08, 53.00, LOCKED, 22.86, -1331.54, 22.98, 32.24, SEEKING, 22.26, -1561.93, 22.18, 32.24, 39.31, 31.31, 35.53
2018-05-24T18:20:47.415428, SEEKING, 0.215, 37.92, 13.0000, LOCKED, 147.07, 5722.75, 147.08, LOCKED, 30.07, -3428.82, 30.00, LOCKED, 52.99, 505.91, 53.00, LOCKED, 22.66, -1316.50, 22.98, 32.24, LOCKED, 22.06, -1530.94, 22.18, 32.24, 39.39, 31.02, 35.64
2018-05-24T18:21:56.233174, SEEKING, 0.191, 37.87, 13.0000, LOCKED, 147.11, 5657.59, 147.08, LOCKED, 30.05, -3432.32, 30.00, LOCKED, 53.01, 505.53, 53.00, LOCKED, 22.85, -1259.62, 22.98, 32.24, LOCKED, 22.32, -1526.33, 22.18, 32.24, 39.40, 31.13, 35.69
2018-05-24T18:23:05.954676, SEEKING, 0.199, 37.96, 13.0000, LOCKED, 147.05, 5691.83, 147.08, LOCKED, 30.03, -3426.84, 30.00, LOCKED, 53.02, 504.62, 53.00, SEEKING, 23.01, -1244.43, 22.98, 32.24, LOCKED, 22.24, -1543.14, 22.18, 32.24, 39.38, 30.80, 35.77
2018-05-24T18:24:14.773045, SEEKING, 0.174, 37.97, 13.0000, LOCKED, 147.07, 5756.24, 147.08, LOCKED, 30.07, -3416.94, 30.00, LOCKED, 53.00, 502.84, 53.00, LOCKED, 22.91, -1264.61, 22.98, 32.24, LOCKED, 22.18, -1499.49, 22.18, 32.24, 39.32, 30.97, 35.77
2018-05-24T18:25:23.591624, SEEKING, 0.174, 37.85, 13.0000, LOCKED, 147.09, 5706.57, 147.08, LOCKED, 30.05, -3431.11, 30.00, LOCKED, 53.02, 504.25, 53.00, LOCKED, 23.11, -1183.60, 22.98, 32.24, LOCKED, 22.02, -1544.27, 22.18, 32.24, 39.38, 31.19, 35.61
2018-05-24T18:26:32.410859, SEEKING, 0.174, 37.91, 13.0000, LOCKED, 147.05, 5735.72, 147.08, LOCKED, 30.04, -3413.85, 30.00, LOCKED, 53.00, 504.78, 53.00, LOCKED, 23.07, -1257.38, 22.98, 32.24, LOCKED, 21.78, -1451.92, 22.18, 32.24, 39.33, 31.22, 35.91
2018-05-24T18:27:41.229687, SEEKING, 0.174, 37.84, 13.0000, LOCKED, 147.10, 5701.05, 147.08, LOCKED, 30.03, -3422.52, 30.00, LOCKED, 53.00, 504.39, 53.00, LOCKED, 22.88, -1272.19, 22.98, 32.24, LOCKED, 22.04, -1422.15, 22.18, 32.24, 39.33, 31.37, 35.80
2018-05-24T18:28:50.049434, SEEKING, 0.207, 37.88, 13.0000, LOCKED, 147.12, 5725.73, 147.08, LOCKED, 30.02, -3418.04, 30.00, LOCKED, 53.01, 503.87, 53.00, LOCKED, 22.71, -1238.09, 22.98, 32.24, LOCKED, 22.08, -1471.16, 22.18, 32.24, 39.36, 30.63, 35.76
2018-05-24T18:29:58.868617, SEEKING, 0.174, 5.06, 13.0000, LOCKED, 146.97, 5809.39, 147.08, SEEKING, 24.40, -293.95, 30.00, LOCKED, 52.97, 526.87, 53.00, LOCKED, 22.40, -1168.25, 22.98, 0.00, LOCKED, 21.76, -1425.87, 22.18, 0.00, 31.50, 31.00, 35.63
2018-05-24T18:31:08.588768, SEEKING, 0.174, 5.03, 13.0000, LOCKED, 147.05, 5840.44, 147.08, LOCKED, 29.98, 642.12, 30.00, LOCKED, 52.99, 534.58, 53.00, LOCKED, 22.95, -929.58, 22.98, 0.00, LOCKED, 22.08, -1071.92, 22.18, 0.00, 25.62, 29.40, 34.05
2018-05-24T18:32:17.408335, SEEKING, 0.174, 5.06, 13.0000, LOCKED, 147.05, 5866.33, 147.08, LOCKED, 30.01, 811.16, 30.00, LOCKED, 53.00, 547.67, 53.00, LOCKED, 23.02, -834.12, 22.98, 0.00, LOCKED, 22.25, -961.92, 22.18, 0.00, 24.25, 28.84, 33.09
2018-05-24T18:33:26.205628, SEEKING, 0.174, 5.06, 13.0000, LOCKED, 147.05, 5889.88, 147.08, LOCKED, 30.01, 853.29, 30.00, LOCKED, 53.01, 565.92, 53.00, LOCKED, 22.91, -805.65, 22.98, 0.00, LOCKED, 22.14, -930.63, 22.18, 0.00, 23.50, 28.43, 32.65
2018-05-24T18:34:35.013138, SEEKING, 0.174, 5.02, 13.0000, LOCKED, 147.04, 5913.36, 147.08, LOCKED, 30.02, 878.15, 30.00, LOCKED, 53.00, 587.48, 53.00, LOCKED, 22.96, -792.40, 22.98, 0.00, LOCKED, 22.26, -920.02, 22.18, 0.00, 22.95, 28.08, 31.67
2018-05-24T18:35:43.833821, SEEKING, 0.174, 5.02, 13.0000, LOCKED, 147.03, 5897.24, 147.08, LOCKED, 30.03, 895.91, 30.00, LOCKED, 52.99, 607.52, 53.00, LOCKED, 22.97, -780.01, 22.98, 0.00, LOCKED, 21.97, -880.17, 22.18, 0.00, 22.55, 27.82, 31.50
