Data and time, Laser status, Laser current power (W), Laser current, Laser set power (W), LBO status, LBO current temp (C), LBO current, LBO set temp (C), VANADATE status, VANADATE current temp (C), VANADATE current, VANADATE set temp (C), ETALON status, ETALON current temp (C), ETALON current, ETALON set temp (C), DIODE1 status, DIODE1 current temp (C), DIODE1 temp current, DIODE1 set temp (C), DIODE1 current (A), DIODE2 status, DIODE2 current temp (C), DIODE2 temp current, DIODE2 set temp (C), DIODE2 current (A), Baseplate Temp (C), Heatsink Temp 1 (C), Heatsink Temp 2 (C)
2018-05-24T01:19:25.005303, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.10, 6217.63, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.01, 1423.53, 53.00, LOCKED, 22.90, -492.87, 22.98, 0.00, LOCKED, 22.08, -560.48, 22.18, 0.00, 19.28, 23.87, 25.26
2018-05-24T01:20:33.821696, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.21, 6240.75, 147.08, OPEN, 20.01, 0.00, 30.00, LOCKED, 52.99, 1424.73, 53.00, LOCKED, 22.97, -487.55, 22.98, 0.00, LOCKED, 22.16, -565.55, 22.18, 0.00, 19.24, 23.95, 25.38
2018-05-24T01:21:42.637817, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.07, 6211.12, 147.08, OPEN, 19.98, 0.00, 30.00, LOCKED, 53.00, 1425.88, 53.00, LOCKED, 22.86, -491.39, 22.98, 0.00, LOCKED, 22.21, -563.50, 22.18, 0.00, 19.28, 23.94, 25.41
2018-05-24T01:22:51.454857, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.19, 6256.01, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 52.99, 1423.58, 53.00, LOCKED, 23.02, -495.94, 22.98, 0.00, LOCKED, 22.14, -544.58, 22.18, 0.00, 19.28, 23.78, 25.41
2018-05-24T01:24:00.273298, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.03, 6272.55, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.05, 1424.36, 53.00, LOCKED, 22.85, -492.27, 22.98, 0.00, LOCKED, 22.14, -548.37, 22.18, 0.00, 19.28, 23.92, 25.38
2018-05-24T01:25:09.989646, SEEKING, 0.174, 4.94, 13.0000, LOCKED, 147.04, 6277.51, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.00, 1423.72, 53.00, LOCKED, 23.02, -504.51, 22.98, 0.00, LOCKED, 22.21, -549.68, 22.18, 0.00, 19.28, 23.92, 25.20
2018-05-24T01:26:18.808173, SEEKING, 0.174, 4.87, 13.0000, LOCKED, 147.05, 6187.43, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 52.99, 1424.71, 53.00, LOCKED, 23.00, -490.74, 22.98, 0.00, LOCKED, 22.21, -567.43, 22.18, 0.00, 19.29, 23.94, 25.39
2018-05-24T01:27:27.624176, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.07, 6245.14, 147.08, OPEN, 20.01, 0.00, 30.00, LOCKED, 53.04, 1423.73, 53.00, LOCKED, 23.13, -498.35, 22.98, 0.00, LOCKED, 22.10, -548.92, 22.18, 0.00, 19.29, 23.97, 25.34
2018-05-24T01:28:36.440496, SEEKING, 0.174, 4.91, 13.0000, LOCKED, 147.06, 6249.78, 147.08, OPEN, 19.97, 0.00, 30.00, LOCKED, 53.01, 1425.78, 53.00, LOCKED, 22.98, -489.73, 22.98, 0.00, LOCKED, 22.10, -563.66, 22.18, 0.00, 19.27, 24.01, 25.58
2018-05-24T01:29:45.255988, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.17, 6162.46, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.03, 1423.64, 53.00, LOCKED, 22.97, -489.55, 22.98, 0.00, LOCKED, 22.07, -541.14, 22.18, 0.00, 19.29, 23.94, 25.39
2018-05-24T01:30:54.071754, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.10, 6219.24, 147.08, OPEN, 19.97, 0.00, 30.00, LOCKED, 53.04, 1425.26, 53.00, LOCKED, 22.99, -496.30, 22.98, 0.00, LOCKED, 22.18, -557.65, 22.18, 0.00, 19.29, 23.87, 25.24
2018-05-24T01:32:03.489477, SEEKING, 0.174, 4.91, 13.0000, LOCKED, 147.12, 6202.23, 147.08, OPEN, 20.02, 0.00, 30.00, LOCKED, 53.01, 1426.56, 53.00, LOCKED, 22.93, -485.05, 22.98, 0.00, LOCKED, 22.23, -549.44, 22.18, 0.00, 19.30, 23.89, 25.24
2018-05-24T01:33:12.466470, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.15, 6236.97, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.04, 1424.35, 53.00, LOCKED, 23.05, -494.29, 22.98, 0.00, LOCKED, 22.21, -559.47, 22.18, 0.00, 19.28, 23.94, 25.32
2018-05-24T01:34:21.286729, SEEKING, 0.174, 4.87, 13.0000, LOCKED, 147.11, 6379.55, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.01, 1425.07, 53.00, LOCKED, 22.98, -497.29, 22.98, 0.00, LOCKED, 22.19, -552.64, 22.18, 0.00, 19.29, 23.93, 25.37
2018-05-24T01:35:30.103182, SEEKING, 0.174, 4.85, 13.0000, LOCKED, 147.11, 6246.64, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.01, 1423.57, 53.00, LOCKED, 22.98, -503.69, 22.98, 0.00, LOCKED, 22.22, -557.96, 22.18, 0.00, 19.29, 23.99, 25.42
2018-05-24T01:36:38.919306, SEEKING, 0.174, 4.86, 13.0000, LOCKED, 147.13, 6194.56, 147.08, OPEN, 20.01, 0.00, 30.00, LOCKED, 53.02, 1426.03, 53.00, LOCKED, 22.95, -478.90, 22.98, 0.00, LOCKED, 22.19, -541.65, 22.18, 0.00, 19.26, 24.03, 25.40
2018-05-24T01:37:47.734838, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.04, 6268.66, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.01, 1424.04, 53.00, LOCKED, 22.96, -496.49, 22.98, 0.00, LOCKED, 22.19, -559.04, 22.18, 0.00, 19.28, 23.94, 25.60
2018-05-24T01:38:56.550592, SEEKING, 0.174, 4.87, 13.0000, LOCKED, 147.08, 6235.76, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.01, 1424.31, 53.00, LOCKED, 22.97, -491.32, 22.98, 0.00, LOCKED, 22.14, -559.17, 22.18, 0.00, 19.26, 23.90, 25.54
2018-05-24T01:40:06.268119, SEEKING, 0.191, 4.89, 13.0000, LOCKED, 147.06, 6247.62, 147.08, OPEN, 20.02, 0.00, 30.00, LOCKED, 52.99, 1425.74, 53.00, LOCKED, 22.99, -479.14, 22.98, 0.00, LOCKED, 22.30, -551.95, 22.18, 0.00, 19.28, 23.86, 25.37
2018-05-24T01:41:15.083204, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.17, 6160.42, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.02, 1424.17, 53.00, LOCKED, 23.08, -501.05, 22.98, 0.00, LOCKED, 22.22, -551.19, 22.18, 0.00, 19.28, 23.71, 25.38
2018-05-24T01:42:23.898701, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.14, 6186.64, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.04, 1424.97, 53.00, LOCKED, 22.98, -485.96, 22.98, 0.00, LOCKED, 22.08, -554.22, 22.18, 0.00, 19.29, 23.88, 25.47
2018-05-24T01:43:32.715175, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.13, 6195.06, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.00, 1424.20, 53.00, LOCKED, 22.99, -503.20, 22.98, 0.00, LOCKED, 22.21, -560.02, 22.18, 0.00, 19.30, 23.90, 25.42
2018-05-24T01:44:41.532418, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.11, 6207.44, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.02, 1425.51, 53.00, LOCKED, 23.00, -490.52, 22.98, 0.00, LOCKED, 22.22, -556.58, 22.18, 0.00, 19.27, 24.03, 25.34
2018-05-24T01:45:50.350676, SEEKING, 0.199, 4.86, 13.0000, LOCKED, 147.17, 6250.96, 147.08, OPEN, 20.02, 0.00, 30.00, LOCKED, 52.98, 1425.18, 53.00, LOCKED, 22.96, -499.34, 22.98, 0.00, LOCKED, 22.13, -547.87, 22.18, 0.00, 19.28, 23.93, 25.31
2018-05-24T01:46:59.168265, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.06, 6242.85, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 52.99, 1424.62, 53.00, LOCKED, 22.95, -502.63, 22.98, 0.00, LOCKED, 22.00, -544.81, 22.18, 0.00, 19.29, 23.97, 25.40
2018-05-24T01:48:08.885979, SEEKING, 0.174, 4.83, 13.0000, LOCKED, 147.04, 6269.34, 147.08, OPEN, 20.01, 0.00, 30.00, LOCKED, 53.02, 1426.00, 53.00, LOCKED, 22.92, -483.77, 22.98, 0.00, LOCKED, 22.22, -558.47, 22.18, 0.00, 19.28, 23.97, 25.36
2018-05-24T01:49:17.704332, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.13, 6248.67, 147.08, OPEN, 20.01, 0.00, 30.00, LOCKED, 53.00, 1423.99, 53.00, LOCKED, 22.98, -485.21, 22.98, 0.00, LOCKED, 22.17, -556.41, 22.18, 0.00, 19.28, 23.97, 25.39
2018-05-24T01:50:26.465440, SEEKING, 0.174, 4.86, 13.0000, LOCKED, 147.05, 6253.89, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 52.99, 1424.35, 53.00, LOCKED, 22.93, -489.20, 22.98, 0.00, LOCKED, 22.16, -545.82, 22.18, 0.00, 19.30, 23.90, 25.44
2018-05-24T01:51:35.283196, SEEKING, 0.199, 4.87, 13.0000, LOCKED, 147.15, 6216.31, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.01, 1424.89, 53.00, LOCKED, 23.09, -495.10, 22.98, 0.00, LOCKED, 22.18, -548.89, 22.18, 0.00, 19.29, 24.02, 25.37
2018-05-24T01:52:44.098960, SEEKING, 0.174, 4.86, 13.0000, LOCKED, 147.06, 6236.62, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.00, 1425.14, 53.00, LOCKED, 23.12, -497.65, 22.98, 0.00, LOCKED, 22.19, -550.75, 22.18, 0.00, 19.28, 23.92, 25.39
2018-05-24T01:53:52.916054, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.07, 6210.31, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.02, 1423.48, 53.00, LOCKED, 22.98, -489.97, 22.98, 0.00, LOCKED, 22.29, -554.16, 22.18, 0.00, 19.28, 23.98, 25.38
2018-05-24T01:55:01.731828, SEEKING, 0.174, 4.91, 13.0000, LOCKED, 147.04, 6243.76, 147.08, OPEN, 20.01, 0.00, 30.00, LOCKED, 53.01, 1424.52, 53.00, LOCKED, 22.97, -496.98, 22.98, 0.00, LOCKED, 22.21, -556.91, 22.18, 0.00, 19.30, 23.75, 25.37
2018-05-24T01:56:11.449948, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.07, 6212.04, 147.08, OPEN, 20.01, 0.00, 30.00, LOCKED, 53.01, 1422.41, 53.00, LOCKED, 23.00, -498.30, 22.98, 0.00, LOCKED, 22.43, -550.44, 22.18, 0.00, 19.26, 23.92, 25.43
2018-05-24T01:57:20.267136, SEEKING, 0.174, 4.85, 13.0000, LOCKED, 147.10, 6175.63, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.01, 1424.13, 53.00, LOCKED, 22.78, -494.66, 22.98, 0.00, LOCKED, 22.23, -554.33, 22.18, 0.00, 19.27, 23.91, 25.17
2018-05-24T01:58:29.082821, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.05, 6213.76, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.01, 1425.31, 53.00, LOCKED, 22.98, -491.28, 22.98, 0.00, LOCKED, 22.33, -562.76, 22.18, 0.00, 19.25, 23.81, 25.36
2018-05-24T01:59:37.900363, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.10, 6217.34, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.03, 1424.95, 53.00, LOCKED, 23.05, -495.53, 22.98, 0.00, LOCKED, 22.29, -542.23, 22.18, 0.00, 19.29, 23.92, 25.30
2018-05-24T02:00:46.718640, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.15, 6175.94, 147.08, OPEN, 20.01, 0.00, 30.00, LOCKED, 53.01, 1424.99, 53.00, LOCKED, 23.05, -489.78, 22.98, 0.00, LOCKED, 22.15, -564.61, 22.18, 0.00, 19.29, 23.99, 25.38
2018-05-24T02:01:55.535377, SEEKING, 0.174, 4.86, 13.0000, LOCKED, 147.08, 6235.46, 147.08, OPEN, 19.97, 0.00, 30.00, LOCKED, 53.06, 1423.94, 53.00, LOCKED, 23.01, -479.28, 22.98, 0.00, LOCKED, 22.22, -553.43, 22.18, 0.00, 19.24, 23.87, 25.59
2018-05-24T02:03:05.245608, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.09, 6227.63, 147.08, OPEN, 19.98, 0.00, 30.00, LOCKED, 53.05, 1425.35, 53.00, LOCKED, 22.97, -498.33, 22.98, 0.00, LOCKED, 22.17, -555.58, 22.18, 0.00, 19.28, 23.99, 25.32
2018-05-24T02:04:14.065575, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.04, 6268.55, 147.08, OPEN, 19.98, 0.00, 30.00, LOCKED, 53.00, 1424.96, 53.00, LOCKED, 22.94, -485.43, 22.98, 0.00, LOCKED, 22.16, -556.42, 22.18, 0.00, 19.28, 24.02, 25.36
2018-05-24T02:05:22.831937, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.12, 6201.19, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.04, 1423.70, 53.00, LOCKED, 23.07, -494.53, 22.98, 0.00, LOCKED, 22.30, -548.98, 22.18, 0.00, 19.30, 23.72, 25.38
2018-05-24T02:06:31.648742, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.17, 6161.86, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.02, 1426.63, 53.00, LOCKED, 22.98, -497.58, 22.98, 0.00, LOCKED, 22.44, -553.07, 22.18, 0.00, 19.28, 23.89, 25.40
2018-05-24T02:07:40.467085, SEEKING, 0.174, 4.91, 13.0000, LOCKED, 147.13, 6193.62, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.00, 1425.68, 53.00, LOCKED, 23.04, -492.07, 22.98, 0.00, LOCKED, 22.24, -554.28, 22.18, 0.00, 19.26, 23.73, 25.44
2018-05-24T02:08:49.283161, SEEKING, 0.174, 4.87, 13.0000, LOCKED, 147.05, 6259.19, 147.08, OPEN, 20.02, 0.00, 30.00, LOCKED, 53.01, 1425.35, 53.00, LOCKED, 22.99, -483.39, 22.98, 0.00, LOCKED, 22.21, -564.28, 22.18, 0.00, 19.28, 23.98, 25.40
2018-05-24T02:09:58.071431, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.03, 6272.88, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.00, 1425.31, 53.00, LOCKED, 22.97, -496.90, 22.98, 0.00, LOCKED, 22.22, -545.22, 22.18, 0.00, 19.27, 23.93, 25.37
2018-05-24T02:11:07.790132, SEEKING, 0.174, 4.87, 13.0000, LOCKED, 147.10, 6242.19, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.01, 1426.36, 53.00, LOCKED, 22.92, -493.67, 22.98, 0.00, LOCKED, 22.23, -558.64, 22.18, 0.00, 19.27, 23.95, 25.25
2018-05-24T02:12:16.580913, SEEKING, 0.174, 4.87, 13.0000, LOCKED, 147.08, 6231.59, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.03, 1424.85, 53.00, LOCKED, 22.91, -489.30, 22.98, 0.00, LOCKED, 22.22, -556.53, 22.18, 0.00, 19.28, 24.04, 25.29
2018-05-24T02:13:25.394797, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.11, 6211.13, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 53.00, 1425.11, 53.00, LOCKED, 22.78, -485.66, 22.98, 0.00, LOCKED, 22.19, -548.70, 22.18, 0.00, 19.27, 23.84, 25.33
2018-05-24T02:14:34.184388, SEEKING, 0.174, 4.91, 13.0000, LOCKED, 147.14, 6186.62, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.02, 1424.01, 53.00, LOCKED, 22.89, -488.75, 22.98, 0.00, LOCKED, 22.19, -562.96, 22.18, 0.00, 19.26, 23.90, 25.37
2018-05-24T02:15:42.949568, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.13, 6190.23, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 52.99, 1423.26, 53.00, LOCKED, 22.99, -490.99, 22.98, 0.00, LOCKED, 22.15, -542.61, 22.18, 0.00, 19.26, 23.83, 25.35
2018-05-24T02:16:51.771693, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.06, 6251.05, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.01, 1423.37, 53.00, LOCKED, 22.86, -483.34, 22.98, 0.00, LOCKED, 22.07, -549.66, 22.18, 0.00, 19.26, 23.85, 25.38
2018-05-24T02:18:00.585272, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.09, 6225.52, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 52.99, 1423.96, 53.00, LOCKED, 23.12, -490.46, 22.98, 0.00, LOCKED, 22.25, -549.03, 22.18, 0.00, 19.29, 23.87, 25.32
2018-05-24T02:19:10.285208, SEEKING, 0.174, 4.87, 13.0000, LOCKED, 147.05, 6258.18, 147.08, OPEN, 19.98, 0.00, 30.00, LOCKED, 53.01, 1423.05, 53.00, LOCKED, 22.98, -490.78, 22.98, 0.00, LOCKED, 22.08, -543.29, 22.18, 0.00, 19.28, 23.85, 25.53
2018-05-24T02:20:19.084936, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.08, 6234.84, 147.08, OPEN, 20.01, 0.00, 30.00, LOCKED, 53.00, 1422.71, 53.00, LOCKED, 22.99, -501.87, 22.98, 0.00, LOCKED, 22.08, -557.06, 22.18, 0.00, 19.30, 23.88, 25.39
2018-05-24T02:21:27.886030, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.07, 6207.75, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 52.97, 1422.74, 53.00, LOCKED, 22.93, -477.90, 22.98, 0.00, LOCKED, 22.00, -539.45, 22.18, 0.00, 19.28, 23.89, 25.36
2018-05-24T02:22:36.687529, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.05, 6145.72, 147.08, OPEN, 19.97, 0.00, 30.00, LOCKED, 52.99, 1425.44, 53.00, LOCKED, 22.96, -499.47, 22.98, 0.00, LOCKED, 22.19, -549.02, 22.18, 0.00, 19.28, 23.89, 25.29
2018-05-24T02:23:45.500342, SEEKING, 0.199, 4.91, 13.0000, LOCKED, 147.04, 6234.24, 147.08, OPEN, 19.97, 0.00, 30.00, LOCKED, 52.99, 1425.58, 53.00, LOCKED, 23.04, -486.68, 22.98, 0.00, LOCKED, 22.19, -546.26, 22.18, 0.00, 19.28, 23.89, 25.20
2018-05-24T02:24:54.285665, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.13, 6250.26, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.00, 1424.94, 53.00, LOCKED, 22.79, -478.60, 22.98, 0.00, LOCKED, 22.19, -553.00, 22.18, 0.00, 19.27, 23.88, 25.13
2018-05-24T02:26:03.084718, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.06, 6274.03, 147.08, OPEN, 19.99, 0.00, 30.00, LOCKED, 52.97, 1425.82, 53.00, LOCKED, 22.98, -490.67, 22.98, 0.00, LOCKED, 22.18, -541.24, 22.18, 0.00, 19.27, 23.88, 25.36
2018-05-24T02:27:12.654118, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.04, 6270.07, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.04, 1424.18, 53.00, LOCKED, 23.08, -495.33, 22.98, 0.00, LOCKED, 22.07, -550.97, 22.18, 0.00, 19.27, 23.78, 25.30
2018-05-24T02:28:21.472277, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.02, 6282.19, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.02, 1425.98, 53.00, LOCKED, 23.10, -492.34, 22.98, 0.00, LOCKED, 22.29, -557.96, 22.18, 0.00, 19.26, 23.95, 25.41
2018-05-24T02:29:30.285428, SEEKING, 0.174, 4.87, 13.0000, LOCKED, 147.08, 6248.38, 147.08, OPEN, 20.01, 0.00, 30.00, LOCKED, 53.03, 1421.48, 53.00, LOCKED, 22.96, -486.68, 22.98, 0.00, LOCKED, 22.46, -549.96, 22.18, 0.00, 19.26, 23.83, 25.37
2018-05-24T02:30:39.087032, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.09, 6245.21, 147.08, OPEN, 19.98, 0.00, 30.00, LOCKED, 53.01, 1425.61, 53.00, LOCKED, 22.98, -497.86, 22.98, 0.00, LOCKED, 22.22, -552.76, 22.18, 0.00, 19.27, 23.90, 25.35
2018-05-24T02:31:47.883434, SEEKING, 0.174, 4.91, 13.0000, LOCKED, 147.05, 6225.99, 147.08, OPEN, 20.01, 0.00, 30.00, LOCKED, 53.01, 1424.07, 53.00, LOCKED, 22.96, -487.59, 22.98, 0.00, LOCKED, 22.00, -540.54, 22.18, 0.00, 19.30, 23.77, 25.46
2018-05-24T02:32:56.702800, SEEKING, 0.174, 4.86, 13.0000, LOCKED, 147.07, 6211.05, 147.08, OPEN, 19.98, 0.00, 30.00, LOCKED, 53.01, 1426.15, 53.00, LOCKED, 22.95, -492.57, 22.98, 0.00, LOCKED, 22.12, -554.41, 22.18, 0.00, 19.27, 23.95, 25.32
2018-05-24T02:34:06.405159, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.10, 6235.70, 147.08, OPEN, 19.98, 0.00, 30.00, LOCKED, 53.03, 1425.20, 53.00, LOCKED, 22.94, -489.14, 22.98, 0.00, LOCKED, 22.08, -558.11, 22.18, 0.00, 19.27, 23.82, 25.36
2018-05-24T02:35:15.219167, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.12, 6143.18, 147.08, OPEN, 19.98, 0.00, 30.00, LOCKED, 53.01, 1425.09, 53.00, LOCKED, 23.01, -486.18, 22.98, 0.00, LOCKED, 22.17, -548.53, 22.18, 0.00, 19.28, 23.86, 25.32
2018-05-24T02:36:24.003818, SEEKING, 0.174, 4.86, 13.0000, LOCKED, 147.07, 6227.49, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 53.04, 1424.14, 53.00, LOCKED, 22.96, -487.49, 22.98, 0.00, LOCKED, 22.35, -536.84, 22.18, 0.00, 19.28, 23.84, 25.29
2018-05-24T02:37:32.786670, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.08, 6252.67, 147.08, OPEN, 20.00, 0.00, 30.00, LOCKED, 52.99, 1425.99, 53.00, LOCKED, 23.02, -480.38, 22.98, 0.00, LOCKED, 22.22, -555.44, 22.18, 0.00, 19.29, 23.96, 25.34
